animal_id,name,sex_upon_outcome,sex,spay/neuter,Periods,period_range,outcome_age,cat/kitten,age_group,breed1,cfa_breed,domestic_breed,coat_pattern,color1,color2,coat,outcome
A674726,1,Neutered Male,Male,Yes,5,365,5,Cat,"(4.4, 6.6]",domestic shorthair,False,True,missing,blue,white,blue,Return to Owner-- 
A685949,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,missing,black,white,black,Adoption-- 
A670892,1,Spayed Female,Female,Yes,8,30,3,Cat,"(-0.022, 2.2]",domestic mediumhair,False,True,missing,black,white,black,Adoption-- 
A678198,1,Spayed Female,Female,Yes,6,30,2,Cat,"(-0.022, 2.2]",domestic longhair,False,True,tortie,Breed Specific,none,tortie,Transfer-- Partner
A689268,0,Intact Male,Male,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- Partner
A679696,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,torbie,Breed Specific,none,torbie,Adoption-- 
A682837,1,Intact Male,Male,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue,none,blue,Transfer-- SCRP
A681531,0,Intact Male,Male,No,3,1,0,Kitten,"(-0.022, 2.2]",domestic longhair,False,True,missing,black,none,black,Transfer-- Partner
A676170,1,Neutered Male,Male,Yes,9,30,3,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Adoption-- 
A688321,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Euthanasia-- Suffering
A678650,1,Neutered Male,Male,Yes,2,365,4,Cat,"(-0.022, 2.2]",siamese,True,False,point,seal,none,seal,Return to Owner-- 
A686466,0,Intact Male,Male,No,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- SCRP
A679923,1,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A668405,1,Neutered Male,Male,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Return to Owner-- 
A669603,1,Intact Female,Female,No,4,30,2,Kitten,"(-0.022, 2.2]",siamese,True,False,point,flame,none,flame,Euthanasia-- Suffering
A682002,0,Intact Female,Female,No,2,1,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Transfer-- Partner
A685147,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Adoption-- Foster
A675482,0,Intact Male,Male,No,3,1,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,white,blue,Transfer-- Partner
A669791,0,Intact Female,Female,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Transfer-- SCRP
A689965,0,Intact Male,Male,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Euthanasia-- Suffering
A688158,0,Spayed Female,Female,Yes,7,30,3,Cat,"(-0.022, 2.2]",domestic mediumhair,False,True,torbie,Breed Specific,none,torbie,Transfer-- SCRP
A688809,0,Intact Male,Male,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,none,blue,Transfer-- Partner
A675125,0,Intact Female,Female,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue,none,blue,Euthanasia-- Suffering
A689193,0,Intact Male,Male,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue,none,blue,Euthanasia-- Suffering
A683797,0,Intact Male,Male,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A678823,0,Intact Female,Female,No,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- SCRP
A627604,1,Neutered Male,Male,Yes,5,365,5,Cat,"(4.4, 6.6]",snowshoe,False,True,point,white,seal,white,Transfer-- Partner
A688096,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,white,none,white,Adoption-- 
A679292,0,Intact Male,Male,No,3,365,4,Cat,"(2.2, 4.4]",domestic shorthair,False,True,missing,black,white,black,Died-- At Vet
A687682,0,Unknown,Female,Yes,5,1,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue,none,blue,Transfer-- Partner
A689146,0,Intact Female,Female,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Euthanasia-- Rabies Risk
A679452,0,Intact Male,Male,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A674929,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Adoption-- Foster
A680094,0,Unknown,Female,Yes,4,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Euthanasia-- Suffering
A683657,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue,none,blue,Adoption-- 
A668746,1,Intact Male,Male,No,2,365,4,Cat,"(-0.022, 2.2]",domestic mediumhair,False,True,tabby,blue,none,blue,Adoption-- 
A687017,0,Intact Female,Female,No,4,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Transfer-- SCRP
A675462,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- 
A668328,1,Spayed Female,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A671160,0,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Transfer-- SCRP
A665084,0,Intact Female,Female,No,7,30,3,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Transfer-- SCRP
A689634,0,Intact Male,Male,No,4,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- SCRP
A688598,0,Intact Female,Female,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Transfer-- Partner
A680868,0,Intact Female,Female,No,2,365,4,Cat,"(-0.022, 2.2]",domestic longhair,False,True,tabby,orange ,white,orange ,Transfer-- SCRP
A679031,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Adoption-- 
A665666,1,Neutered Male,Male,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A684011,0,Intact Female,Female,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- SCRP
A680380,0,Intact Male,Male,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Died-- In Foster
A685282,0,Intact Male,Male,No,1,7,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,cream,none,cream,Transfer-- Partner
A684441,0,Intact Male,Male,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Euthanasia-- Suffering
A681828,0,Intact Male,Male,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A688627,0,Intact Female,Female,No,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,cream,none,cream,Transfer-- Partner
A686974,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",russian blue,True,False,missing,blue,none,blue,Adoption-- 
A686736,0,Unknown,Female,Yes,5,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue ,white,blue ,Transfer-- SCRP
A690326,1,Spayed Female,Female,Yes,15,365,7,Cat,"(13.2, 15.4]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Transfer-- Partner
A692370,0,Intact Male,Male,No,3,365,4,Cat,"(2.2, 4.4]",domestic shorthair,False,True,tabby,brown ,white,brown ,Transfer-- SCRP
A686063,0,Neutered Male,Male,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic mediumhair,False,True,missing,black,none,black,Euthanasia-- Suffering
A683415,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue ,white,blue ,Adoption-- 
A680129,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",siamese,True,False,point,flame,none,flame,Adoption-- Foster
A688995,0,Intact Female,Female,No,5,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- SCRP
A650349,1,Spayed Female,Female,Yes,6,365,5,Cat,"(4.4, 6.6]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Transfer-- Partner
A668323,0,Intact Female,Female,No,1,365,4,Cat,"(-0.022, 2.2]",domestic mediumhair,False,True,tabby,brown ,white,brown ,Transfer-- SCRP
A674755,0,Intact Female,Female,No,6,1,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue ,white,blue ,Transfer-- Partner
A662943,1,Neutered Male,Male,Yes,7,30,3,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- 
A679310,0,Intact Female,Female,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,white,blue,Died-- In Foster
A680242,1,Intact Male,Male,No,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- SCRP
A682044,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Adoption-- 
A667357,1,Spayed Female,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Transfer-- SCRP
A679451,0,Intact Female,Female,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue,none,blue,Transfer-- Partner
A681101,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A688553,1,Spayed Female,Female,Yes,1,30,1,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,tabby,brown ,white,brown ,Adoption-- Foster
A683200,1,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Adoption-- 
A678051,0,Intact Female,Female,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A676804,0,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Adoption-- Foster
A691496,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Adoption-- Foster
A665893,1,Neutered Male,Male,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Return to Owner-- 
A691626,1,Spayed Female,Female,Yes,15,365,7,Cat,"(13.2, 15.4]",domestic shorthair,False,True,tabby,brown ,white,brown ,Euthanasia-- Suffering
A672194,1,Neutered Male,Male,Yes,4,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- Foster
A690804,0,Intact Male,Male,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Transfer-- SCRP
A671534,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",snowshoe,False,True,point,seal ,white,seal ,Adoption-- 
A667951,1,Neutered Male,Male,Yes,9,365,6,Cat,"(8.8, 11.0]",domestic shorthair,False,True,missing,black,white,black,Adoption-- 
A676084,1,Spayed Female,Female,Yes,10,30,3,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A665425,1,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- 
A685559,0,Intact Female,Female,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- SCRP
A678202,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- Foster
A688967,0,Intact Male,Male,No,4,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Transfer-- SCRP
A679723,0,Intact Male,Male,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Transfer-- Partner
A671938,1,Spayed Female,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Adoption-- 
A678385,0,Intact Female,Female,No,2,7,1,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,torbie,Breed Specific,none,torbie,Transfer-- Partner
A687458,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue,none,blue,Adoption-- Foster
A693770,1,Spayed Female,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- 
A678867,1,Spayed Female,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A685652,0,Intact Female,Female,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,white,blue,Transfer-- SCRP
A685062,0,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Adoption-- 
A690811,0,Intact Male,Male,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A676948,0,Intact Female,Female,No,8,30,3,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,torbie,Breed Specific,none,torbie,Transfer-- SCRP
A665896,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Adoption-- Foster
A665256,1,Neutered Male,Male,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Euthanasia-- Suffering
A683328,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic longhair,False,True,missing,blue,white,blue,Adoption-- 
A668560,1,Neutered Male,Male,Yes,4,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,white,none,white,Adoption-- 
A690327,1,Neutered Male,Male,Yes,14,365,7,Cat,"(13.2, 15.4]",domestic shorthair,False,True,tabby,orange,none,orange,Transfer-- Partner
A682828,0,Intact Female,Female,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Transfer-- SCRP
A683418,1,Spayed Female,Female,Yes,9,365,6,Cat,"(8.8, 11.0]",domestic shorthair,False,True,missing,blue,white,blue,Transfer-- Partner
A664265,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A687690,0,Unknown,Female,Yes,2,1,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A666536,0,Intact Female,Female,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Euthanasia-- Suffering
A683875,0,Intact Male,Male,No,4,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue,none,blue,Transfer-- Partner
A667606,1,Spayed Female,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,torbie,Breed Specific,none,torbie,Adoption-- Offsite
A670007,0,Spayed Female,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Transfer-- SCRP
A686996,0,Intact Male,Male,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,orange,white,orange,Transfer-- Partner
A677306,0,Neutered Male,Male,Yes,6,30,2,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- Foster
A691704,1,Intact Male,Male,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Transfer-- Partner
A668743,1,Spayed Female,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Adoption-- 
A679315,0,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,torbie,Breed Specific,none,torbie,Adoption-- 
A685106,1,Neutered Male,Male,Yes,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Adoption-- 
A671528,0,Neutered Male,Male,Yes,3,365,4,Cat,"(2.2, 4.4]",domestic shorthair,False,True,missing,white,none,white,Transfer-- SCRP
A684965,1,Intact Female,Female,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Transfer-- Partner
A665611,0,Intact Male,Male,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A679487,0,Unknown,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,white,black,Transfer-- SCRP
A665609,0,Intact Female,Female,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown,none,brown,Transfer-- Partner
A648775,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Transfer-- Partner
A685358,0,Unknown,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,blue ,white,blue ,Transfer-- SCRP
A687137,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,none,blue,Adoption-- 
A677278,1,Spayed Female,Female,Yes,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Transfer-- Partner
A666109,1,Neutered Male,Male,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Adoption-- 
A685417,1,Neutered Male,Male,Yes,4,365,5,Cat,"(2.2, 4.4]",domestic shorthair,False,True,missing,black,white,black,Return to Owner-- 
A676705,0,Intact Female,Female,No,3,7,1,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,tabby,blue,none,blue,Transfer-- Partner
A668705,1,Neutered Male,Male,Yes,5,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,point,flame,none,flame,Adoption-- 
A681986,1,Intact Male,Male,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,white,blue,Transfer-- Partner
A692355,0,Intact Female,Female,No,8,30,3,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,torbie,Breed Specific,none,torbie,Transfer-- SCRP
A679797,1,Intact Female,Female,No,13,365,7,Cat,"(11.0, 13.2]",domestic shorthair,False,True,tabby,orange,none,orange,Transfer-- Partner
A690075,0,Intact Male,Male,No,7,30,3,Cat,"(-0.022, 2.2]",siamese,True,False,point,lilac,none,lilac,Transfer-- SCRP
A685145,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,missing,blue,white,blue,Adoption-- Foster
A682065,1,Intact Female,Female,No,5,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Euthanasia-- Suffering
A676400,0,Intact Female,Female,No,1,7,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Transfer-- Partner
A686224,0,Intact Male,Male,No,4,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange ,white,orange ,Transfer-- Partner
A687766,0,Intact Female,Female,No,1,7,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Transfer-- Partner
A678376,0,Intact Female,Female,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,none,blue,Died-- Enroute
A689989,1,Neutered Male,Male,Yes,4,365,5,Cat,"(2.2, 4.4]",manx,True,False,tabby,cream,none,cream,Return to Owner-- 
A677364,1,Intact Female,Female,No,4,7,1,Kitten,"(-0.022, 2.2]",siamese,True,False,point,lynx,none,lynx,Transfer-- Partner
A674736,1,Intact Female,Female,No,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Adoption-- Foster
A683139,1,Intact Male,Male,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Transfer-- Partner
A682974,0,Intact Female,Female,No,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Transfer-- Partner
A685096,0,Unknown,Female,Yes,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Transfer-- SCRP
A689765,1,Neutered Male,Male,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Adoption-- 
A682286,1,Spayed Female,Female,Yes,2,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Adoption-- 
A683526,0,Intact Male,Male,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic mediumhair,False,True,tabby,blue ,white,blue ,Transfer-- Partner
A686812,1,Neutered Male,Male,Yes,1,365,4,Cat,"(-0.022, 2.2]",siamese,True,False,point,seal,none,seal,Adoption-- 
A664641,0,Intact Female,Female,No,1,1,0,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Transfer-- Partner
A691439,0,Unknown,Female,Yes,8,30,3,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,missing,blue,none,blue,Transfer-- SCRP
A690004,0,Intact Male,Male,No,1,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,smoke,black,none,black,Transfer-- SCRP
A672404,1,Spayed Female,Female,Yes,9,365,6,Cat,"(8.8, 11.0]",domestic shorthair,False,True,tortie,Breed Specific,none,tortie,Transfer-- Partner
A686312,0,Intact Female,Female,No,3,30,2,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Euthanasia-- Suffering
A680478,1,Spayed Female,Female,Yes,2,365,4,Cat,"(-0.022, 2.2]",domestic longhair,False,True,missing,blue,white,blue,Transfer-- Partner
A676657,1,Spayed Female,Female,Yes,5,365,5,Cat,"(4.4, 6.6]",domestic shorthair,False,True,calico,Breed Specific,none,calico,Transfer-- Partner
A674895,1,Intact Female,Female,No,2,365,4,Cat,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,brown ,white,brown ,Return to Owner-- 
A688029,0,Intact Male,Male,No,2,7,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,tabby,orange,none,orange,Transfer-- Partner
A690927,0,Intact Female,Female,No,1,30,1,Kitten,"(-0.022, 2.2]",domestic shorthair,False,True,missing,black,none,black,Euthanasia-- Suffering
